track_id,track_name,artists,album_name,track_genre,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_k5,cluster_label,cluster_k2,cluster_dbscan
0IzYePOyQXnvYYhLXWFiAG,Pressure,Mini Skirt,Casino,garage,25,155146,0.325,0.682,-5.554,0.0349,2.24e-05,0.0166,0.195,0.644,175.417,0,High-Energy / Fast / Live,0,0
27S361Y1Yrp8pnSJTFNoOM,End Of Time,DJ LILMAN;Dj Flawless,End Of Time,club,16,204852,0.623,0.475,-13.06,0.0586,0.285,0.889,0.0862,0.0946,149.85,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
4IiNzisjpu8nMqp9XOsu66,Big Lizard,The Dead Milkmen,Death Rides A Pale Cow: The Ultimate Collection,ska,38,117986,0.38,0.953,-6.399,0.123,0.00602,0.000862,0.117,0.677,187.714,0,High-Energy / Fast / Live,0,0
4ZM4FUNFOR5lDrZV3pZitK,Area Lock Aanu,MC Couper;Marthyan;Unlucky,Area Lock Aanu,malay,19,232620,0.564,0.709,-5.729,0.0783,0.0946,3.11e-05,0.267,0.184,156.999,0,High-Energy / Fast / Live,0,0
06JLkin2vf8YBGMFKik9Y7,"Sinfonia (After Bach, BWV 248)",Joep Beving,Classical Christmas,classical,0,280500,0.485,0.0293,-30.251,0.031,0.991,0.902,0.0964,0.0423,80.014,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
3BbTGS7zPJDsRsv2TtQP08,I Can't Help But Feel,Surfaces,Autumn Vibes 2022,soul,0,178780,0.722,0.706,-4.552,0.0314,0.328,0.0,0.108,0.715,114.983,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0GGpbJOgI4z7zFgNcHkenI,Days of the Week,Stone Temple Pilots,Thank You,grunge,29,155253,0.569,0.879,-4.694,0.0452,5.54e-05,1.81e-05,0.13,0.794,115.615,0,High-Energy / Fast / Live,0,0
0R7YVi7w41Dr9jU5vblAok,Sweat - Remix,Snoop Dogg;David Guetta;Giorgio Tuinfort;Frederic Riesterer,Sweat (Snoop Dogg Vs. David Guetta) [Remix],funk,69,195986,0.813,0.732,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5S9eZUeM5jwr71FxpBARsA,Arrival of No-thing,Sleep Therapist,Downtime,sleep,59,231907,0.157,0.0145,-30.709,0.0448,0.976,0.801,0.0931,0.0708,135.535,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
2kZUyX4QxigPHwCGcTPZb0,Genesis - Radio Edit,Miroslav Vrlik,Genesis,trance,27,184352,0.5,0.996,-5.516,0.1,0.00676,0.927,0.761,0.116,137.922,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
53a1XZV2NxgucHtBld8vPA,Mystery Lands,Raimu,The Spirit Within,chill,59,182686,0.679,0.199,-16.669,0.0524,0.797,0.727,0.711,0.168,133.918,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,0
1AQLZQf57wGH2dLdKL99Wu,Transmisión Relajada Del Sueño,Reiki Armonía;Solfeggio;Relajación Piano,Sueño Profundo: Aura Calma y Protectora,world-music,26,116000,0.437,0.216,-21.602,0.0522,0.957,0.936,0.0983,0.0299,120.266,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
3Da5CbGVl354ZoVhOaUUEW,Over Nine Waves,SuidAkrA,Book of Dowth,black-metal,45,117960,0.261,0.954,-5.707,0.0795,1.98e-05,0.744,0.757,0.0776,174.949,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
7FxxBNwN27gcqRjzSE6T9N,"Casey Jones - Live in Veneta, Oregon 8/27/72",Grateful Dead,"Veneta, OR 8/27/72: The Complete Sunshine Daydream Concert (Live)",psych-rock,27,385026,0.554,0.545,-11.22,0.028,0.742,0.0268,0.218,0.726,93.491,1,Acoustic / Slow,1,0
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna,China,reggae,76,301714,0.786,0.808,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0APj27GxC62NzVXoR4HVDV,Ratno Da Haal Sunai,Saleem,Mere Jogi Nath,malay,23,242333,0.671,0.89,-4.771,0.085,0.506,2.67e-06,0.0641,0.925,80.027,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1fdyl4QD6yEvI7ZFEgpBQw,Pou 'Ne Ta Hronia - Remastered,George Dalaras,George Dalaras (Remastered),guitar,25,177840,0.431,0.599,-7.858,0.0366,0.638,0.0,0.105,0.801,141.245,1,Acoustic / Slow,1,0
346d2tSxhrRUpL4bp4xn2b,Re,Nils Frahm,Screws,ambient,56,230125,0.458,0.0743,-24.145,0.0532,0.993,0.91,0.103,0.232,108.93,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
5jXwDTzWWPK4AzJwHEHdkQ,SÚBELE EL VOLUMEN,Daddy Yankee;Myke Towers;Jhayco,Frescura y Perreo,latino,2,223366,0.83,0.623,-4.056,0.0801,0.0219,0.0,0.0812,0.614,101.036,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0ueEe8r1yrNBTx0jQgejqe,Blonde,Maisie Peters,Baddest of Them All,indie,0,181667,0.406,0.818,-3.977,0.119,0.0885,0.0,0.308,0.632,179.846,0,High-Energy / Fast / Live,0,0
3rxpe1YU6L3zsYERbzDo0K,Fascination - 2012 Remaster,Everything But The Girl,Eden (Deluxe Edition),trip-hop,26,199880,0.404,0.216,-9.609,0.0274,0.865,0.0,0.107,0.321,144.631,1,Acoustic / Slow,1,0
5zZt5BzzSrUXwytlRatvc2,Cigarette Duet,Princess Chelsea,Lil' Golden Book,indie-pop,64,260013,0.353,0.539,-8.003,0.0283,0.326,0.00141,0.0964,0.176,104.966,1,Acoustic / Slow,1,0
7qdNE9DyIKk3invtcxdGG8,See You Again,One Voice Children's Choir,Memories,children,43,209881,0.64,0.406,-9.337,0.0476,0.787,0.0,0.0725,0.247,80.029,1,Acoustic / Slow,1,0
0Rv8J2jCczm7nxMurGBIcG,Vampires,Godsmack,Halloween Spooky Party 2022,alt-rock,0,227240,0.486,0.843,-6.085,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,2,High-Energy / Instrumental / Melancholic / Fast,0,2
4bMLBGnjAGVFpjAfIkD0UY,Believers,Alan Walker;Conor Maynard,Believers,house,61,159077,0.649,0.69,-5.384,0.0296,0.0247,0.0,0.161,0.593,104.04,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3zvSulVf6tZrgF4qTiMONB,In Isolation We Die,Feastem,Graveyard Earth,grindcore,13,69264,0.229,0.908,-6.66,0.125,1.36e-06,0.689,0.171,0.108,130.903,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
2mZXtIDKh1lwSHzN1kklhR,Rise And Fall Of Empires Past,Magrudergrind,Magrudergrind,grindcore,20,39893,0.26,0.933,-4.476,0.129,1.22e-06,0.964,0.0833,0.37,126.57,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
38WTxU8ZWOM7FXf7E07qcG,Main Jahaan Rahoon,Rahat Fateh Ali Khan;Krishna,Namastey London (Original Motion Picture Soundtrack),pop-film,60,382493,0.446,0.561,-8.987,0.0591,0.363,2.4e-05,0.128,0.524,102.669,1,Acoustic / Slow,1,0
2HV5Ur7jyVA9bwZjc4Fjhp,CYBER DREAM,"Sarah, the Illstrumentalist",VAPORS,study,6,160224,0.541,0.812,-14.978,0.0535,0.638,0.831,0.0985,0.164,150.012,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
69oebUHeibzbgcD1MUsSsl,Night Blue Skies,Midnight Smoothie,Night Blue Skies,study,49,128440,0.543,0.602,-10.862,0.0646,0.00768,0.867,0.191,0.527,84.985,2,High-Energy / Instrumental / Melancholic / Fast,0,0
58MMmaxuTVTh3wsmVeHtdS,Tears Of Hercules,Celtic Thunder;Keith Harkin,Mythology,opera,26,270720,0.336,0.217,-8.227,0.0341,0.82,0.0,0.157,0.289,96.019,1,Acoustic / Slow,1,0
1HGtTmgl1sEycuS9lJviWQ,dooriyan,Zaeden,Genesis 1:1,indian,63,161624,0.735,0.593,-7.473,0.0885,0.731,0.178,0.135,0.475,160.07,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
40ozK0lCJ0EQzVGWsCNUhk,Way Maker - Live,Leeland,Better Word (Live),alternative,67,503240,0.432,0.524,-8.721,0.0321,0.0289,0.0,0.682,0.183,135.956,0,High-Energy / Fast / Live,0,-1
64Ds8EuwkeGSOeXDzXLRZz,sheluvme,Tai Verdes,sheluvme,indie-pop,67,150840,0.543,0.677,-5.203,0.284,0.514,1.19e-05,0.239,0.712,82.36,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
3IKUuAJghlmAkjBKbXaGjS,ハッピーライフ,175R,175R BEST 「ANNIVERSARY 1998-2018」,j-rock,39,209000,0.498,0.978,-2.908,0.116,1.41e-05,1.8e-06,0.141,0.359,132.949,0,High-Energy / Fast / Live,0,0
0G51Gckb1jFoH0ZFaN49xN,ПОРНХАБ КРИСМАС КЛАБ,Poshlaya Molly,ОЧЕНЬ СТРАШНАЯ МОЛЛИ 3 (Часть 1),electronic,55,246743,0.72,0.677,-7.595,0.0917,0.0093,0.003,0.0566,0.229,110.026,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2lMVTk3I232dE7jnkufOSt,老派約會之必要,MC 張天賦,老派約會之必要,cantopop,66,223950,0.679,0.563,-7.009,0.0334,0.503,0.0,0.102,0.631,107.014,1,Acoustic / Slow,1,0
0IuqzRmdmLcfD7wcXcJ2j3,Desencuentro (En Directo),Roberto Goyeneche,Historia de Oro,tango,17,112059,0.447,0.53,-9.328,0.164,0.646,9.98e-05,0.901,0.523,90.329,1,Acoustic / Slow,1,0
6en4NMn5Mac3lqJKNxUdaz,The End Of The World,Brenda Lee,"...""Let Me Sing""",rockabilly,50,189653,0.327,0.223,-11.803,0.0293,0.939,0.000197,0.121,0.31,176.86,1,Acoustic / Slow,1,0
2q2atJsGhvwWiMeeDAyztu,Hasta Abajo,Kevin Roldan;Bryant Myers;Lyanno,Perreo Tenebroso Vol. 5,latin,0,229826,0.714,0.671,-5.119,0.362,0.292,0.0,0.325,0.641,169.727,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1ujxjsoNvh4XgS2fUNwkZ2,Space Song,Beach House,Depression Cherry,indie-pop,73,320466,0.509,0.79,-7.105,0.0293,0.218,0.125,0.144,0.625,147.073,2,High-Energy / Instrumental / Melancholic / Fast,0,0
7mUuarQfB0E0Xs80Vzd2gw,Chitta Kurta,Karan Aujla;Gurlez Akhtar,Chitta Kurta,hip-hop,59,217260,0.834,0.738,-6.904,0.199,0.2,0.0,0.0797,0.656,89.99,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0hEiyrHSHFJ6ElC5xGpyEB,Abracadabra,Steve Miller Band,Happy Haunted Halloween Tunes,blues,2,308373,0.791,0.534,-13.261,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0CW8BDlowvfZGkf5JINSjH,Beni hatırla,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,turkish,41,312120,0.693,0.629,-8.301,0.0484,0.51,3.11e-05,0.168,0.621,84.032,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
1qHFwPyMr2ZQwoVQrlucjF,Devotion - Suduaya Remix,Liquid Soul;Suduaya,Remixes EP,trance,39,384444,0.464,0.855,-8.527,0.0358,0.0301,0.918,0.133,0.157,134.958,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
0qyJBVsborarjZrtTOHL9a,Toom,Rojin Sharafi,Zangaar,iranian,0,339750,0.225,0.842,-7.636,0.11,0.644,0.243,0.0873,0.0398,93.808,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
16yyZ00RBLvBXPs5UYvo1Y,Echo Chamber,The Ark,We Are The Ark,swedish,34,219906,0.62,0.726,-4.287,0.0345,0.0843,0.0,0.129,0.646,128.023,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6KWcq5p0wsz97N3eoRUSH6,I Really Wish I Hated You,blink-182,NINE,punk,64,191066,0.615,0.81,-6.137,0.0506,0.0358,0.0,0.289,0.728,143.054,0,High-Energy / Fast / Live,0,0
2oDmFTSr4i72q6ShSAxaDR,Coração De Papel,Josué Bom de Faixa,Coração De Papel,forro,39,172588,0.71,0.822,-2.324,0.0426,0.348,0.0,0.132,0.729,158.012,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0MGkVtHqa6hp9WFaUc0fq1,Fully Loaded Epic Win,Le Castle Vania,Payday,club,39,187001,0.679,0.952,-2.777,0.0596,1.66e-05,0.686,0.515,0.175,128.033,2,High-Energy / Instrumental / Melancholic / Fast,0,0
1jCftSMDGAfQksqL83Voas,Blaue Schönheit,Weißes Rauschen HD,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,sleep,43,222812,0.165,0.431,-28.561,0.0461,0.905,0.956,0.546,0.00119,93.02,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
6qGIp3SdhIzW8A0MWeJEcW,Patang,Umer Farooq,Patang,singer-songwriter,40,474999,0.224,0.32,-13.896,0.0295,0.528,3.57e-05,0.0842,0.0828,180.049,1,Acoustic / Slow,1,-1
6GyFP1nfCDB8lbD2bG0Hq9,Midnight City,M83,"Hurry up, We're Dreaming",french,76,243960,0.507,0.729,-5.399,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,0,High-Energy / Fast / Live,0,0
0lNqNCVlSxOCKmGgGu2UJf,JEKYLL & HIDE,Bishop Briggs,Halloween & Alternative,alt-rock,0,196346,0.596,0.602,-4.876,0.0413,0.0352,0.0,0.0821,0.611,117.014,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2BMqay80iBzZTa608Y1eG1,I Me Mine - Remastered 2009,The Beatles,Let It Be (Remastered),psych-rock,54,145586,0.291,0.638,-7.854,0.0554,0.179,0.0,0.101,0.525,185.235,0,High-Energy / Fast / Live,0,0
7uPX5QKvIT28CEIXTvp0tr,Lobby,Anitta;Missy Elliott,The Look - R&B Feels,funk,0,157837,0.759,0.711,-5.199,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
5h7e9eHY6RnP617D9zzzKb,Vai Passar,Gerson Rufino,Sobrevivi,brazil,51,332933,0.526,0.555,-4.789,0.0262,0.037,0.0,0.14,0.223,136.008,0,High-Energy / Fast / Live,0,0
7uI6dvHU3zdSdtkbC3BCku,Coagulative Necrosis,Last Days Of Humanity,Horrific Compositions of Decomposition,grindcore,15,54675,0.181,0.989,-4.891,0.186,2.98e-05,0.418,0.658,0.154,109.548,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
0mFUqKd7VxTNNMfHefoxwS,Popurrí: Las Vaquillas Cabronas,Chuy Lizarraga y Su Banda Tierra Sinaloense;Marco Flores Y La Jerez,Me Hacían Falta Huevos,r-n-b,50,509826,0.801,0.844,-2.528,0.0387,0.292,0.000633,0.0837,0.871,113.005,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2cnebXe9bliqTzPtZJqau0,沉默的眼睛,Jacky Cheung,絲絲記憶情歌精選,cantopop,19,241053,0.502,0.245,-15.163,0.0275,0.277,0.000698,0.0947,0.152,140.185,1,Acoustic / Slow,1,0
1i4VjLtf3rtqF1eBPPJe92,Natsuyume noisy,亜咲花,Natsuyume noisy,anime,47,256200,0.465,0.938,-2.492,0.0948,0.0226,0.0,0.294,0.533,160.02,0,High-Energy / Fast / Live,0,0
2K22nUTdyr48JDwI5t906t,Relax,Frankie Goes To Hollywood,Welcome To The Pleasuredome,synth-pop,72,236800,0.676,0.695,-13.395,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
7ymG0YQtuSiSVJSBQ3E8jy,the dark side,mooncycles,eclipse,study,37,120000,0.738,0.204,-17.476,0.12,0.838,0.904,0.132,0.156,79.953,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,1
2ta23QFnRMP0Bi7n87xGcp,Merhamet,Hidra,Yenilmez,turkish,41,140727,0.719,0.949,-4.882,0.0752,0.645,0.0,0.0921,0.915,140.074,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
70W6rp8SMRcyqTH4pqdSEF,Baby It's Cold Outside,Idina Menzel;Michael Bublé,Holly Jolly Christmas,show-tunes,0,166146,0.553,0.476,-8.869,0.0649,0.647,0.0,0.281,0.558,113.4,1,Acoustic / Slow,1,0
4yBnMsa27AyqItNRCJZieA,Amor e Cerveja,Os Parazim,O Som do Bbq,sertanejo,48,174215,0.655,0.844,-3.818,0.0447,0.363,0.0,0.41,0.605,135.76,0,High-Energy / Fast / Live,0,0
637zt19BccA8sBpb4taT7Y,Prisoner,Moliy;P.Priime,Honey Doom,alternative,7,169354,0.581,0.52,-8.177,0.183,0.209,0.148,0.159,0.603,186.504,2,High-Energy / Instrumental / Melancholic / Fast,0,0
39CGIEtrFLVo9wypDB5ABX,Todo Bien,Lalo Ebratt;Juanes;Skinny Happy;Yera;Trapical,Halloween 2022 Perreo Vol. 4,latino,0,217090,0.751,0.821,-4.212,0.0554,0.732,0.0,0.35,0.827,110.078,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
4QxyrDsqSvopT6GauAb2IE,Quien Como Tu,Regina Costa,Quien Como Tu,guitar,22,176886,0.771,0.143,-13.835,0.0476,0.968,0.000232,0.107,0.278,106.17,1,Acoustic / Slow,1,0
3MOECVkNshqHYTPt5DZcdN,Five More Hours,Deorro;Chris Brown,Good Evening,progressive-house,70,211975,0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961,0,High-Energy / Fast / Live,0,0
2FPxdkJbS7Ft0u6wg8gQUM,Happy Holiday,Peggy Lee,pov: you bake cookies,soul,0,116893,0.376,0.371,-14.929,0.122,0.449,2.28e-06,0.106,0.656,195.668,1,Acoustic / Slow,1,0
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,Duran Duran,Duran Duran,synth-pop,73,340200,0.472,0.652,-10.171,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,0,High-Energy / Fast / Live,0,0
1zvb5RTtUqAHGeiku1bEsS,Aline / As Paredes Azuis - Ao vivo,Bruno & Marrone,De Volta aos Bares,sertanejo,47,198613,0.44,0.749,-5.828,0.0499,0.184,0.0,0.668,0.487,108.291,0,High-Energy / Fast / Live,0,-1
2tPvXrTDTSGxE9Yv8VOkDZ,Plasticity,Front Line Assembly,Plasticity,industrial,21,408986,0.479,0.871,-12.008,0.0404,0.000165,0.861,0.318,0.451,149.845,2,High-Energy / Instrumental / Melancholic / Fast,0,0
3RvMhqGop3vWLY14WagWJi,Sua Recaída,Pisadinha do Vaqueiro,Na Pegada do Vaqueiro,forro,48,156462,0.601,0.858,-5.574,0.0427,0.577,0.000862,0.0813,0.968,166.067,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1y7FoHfVtbZV6mONGJgU7j,Hollow,Prateek Kuhad,The Way That Lovers Do,songwriter,40,204373,0.348,0.31,-13.122,0.0413,0.845,0.0569,0.111,0.0474,114.812,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
2MIaobtwS6AU7AjDlSB1ib,Gentle Wind,Tony O'Connor,Memento,new-age,26,334600,0.324,0.0785,-19.839,0.0315,0.938,0.944,0.19,0.0963,79.07,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
3H0ZT9YkGlYH9rNIcB4ysg,The Morning After,NTO,The Morning After,french,53,408595,0.879,0.456,-9.695,0.112,0.00551,0.865,0.0819,0.238,120.991,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
4aYMKMpoKrFBgo3TTIYT2Z,Diam,Payung Teduh;Orkes Panawijen,Diam,singer-songwriter,44,247000,0.73,0.396,-7.382,0.0277,0.657,0.000447,0.297,0.681,89.98,1,Acoustic / Slow,1,0
62wO93NNbJ7VAR3G1Gcfue,Southern Nights,Glen Campbell,Fishing Music,singer-songwriter,0,177586,0.63,0.809,-9.756,0.0314,0.0181,0.076,0.273,0.829,95.244,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1ODitWwCi2P2D489FX5CmY,Jahaan Tu Chala - Midnight Mix (Gully Boy),Jasleen Royal,Jahaan Tu Chala - Midnight Mix (Gully Boy),songwriter,36,170029,0.559,0.672,-8.279,0.0417,0.17,0.000238,0.19,0.537,115.16,1,Acoustic / Slow,0,0
6sUsZUvJ1RxXK80EG3DQM2,HACK,Shuta Sueyoshi,WONDER HACK,j-dance,48,192000,0.686,0.861,-8.613,0.0586,0.00939,2.1e-05,0.135,0.978,154.994,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
6CsGmt0gpkobJSVqLqBQLj,Barbed Wire Halo,Aaron Watson,Real Good Time,country,41,265266,0.546,0.383,-8.18,0.032,0.403,0.0,0.0924,0.372,113.673,1,Acoustic / Slow,1,0
2jJIxT6WAIVWzDo3Ou53Q0,Pursuit,Gesaffelstein,Aleph,club,51,247603,0.682,0.934,-4.822,0.0741,0.0619,0.926,0.106,0.0708,108.982,2,High-Energy / Instrumental / Melancholic / Fast,0,2
0weclOcolZs51t5lslBza7,Traición - En Vivo,Hermetica,Lo Último (En Vivo),heavy-metal,20,188666,0.357,0.919,-8.513,0.0584,0.000753,0.17,0.296,0.265,105.328,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
4Tb9ngzRDyuTbojDzEnNk2,PROVENZA,KAROL G,Halloween 2022 Perreo Vol. 3,reggaeton,2,210200,0.87,0.516,-8.006,0.0541,0.656,0.00823,0.11,0.53,111.005,4,High-Energy / Dance-Party / Vocal-Heavy,1,0
3GmFghQwFt6DoRtiKzRGOc,For Better or Worse,Sir Charles Jones,Love Machine,blues,32,313813,0.828,0.487,-7.946,0.0901,0.439,0.0,0.333,0.683,115.975,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
7l254IQfgqbsCd10tH61V3,Laura II,Fields Of The Nephilim,Dawnrazor,goth,21,282573,0.357,0.799,-14.023,0.0411,0.00191,0.0369,0.107,0.354,150.831,2,High-Energy / Instrumental / Melancholic / Fast,0,0
0tWAGWvw3WWySN5fXfW1jO,Live In The Sky - Steve Brian Extended Remix,Tritonal;Eric Lumiere;Steve Brian,Live In The Sky (Original + Steve Brian Remix),dubstep,18,373452,0.67,0.698,-7.122,0.0438,0.00147,0.577,0.0617,0.55,125.987,2,High-Energy / Instrumental / Melancholic / Fast,0,2
2I6Zlj8JDfuJyU5wq0xRwv,As Portas Vão se Abrir,Suellen Lima,Pode Acreditar,gospel,38,252212,0.553,0.505,-6.284,0.035,0.422,5.57e-06,0.144,0.212,142.766,1,Acoustic / Slow,1,0
039KJdHDEFlY8jvPNkKJZM,Change My Life,Roni Size,New Forms,breakbeat,15,507333,0.706,0.975,-8.009,0.102,0.00367,0.895,0.0602,0.476,164.822,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
1zx6LRZhaBle13eBKZmh9V,Pareja Del Año,Sebastian Yatra;Myke Towers,Esto No Se Le Dedica A Cualquiera,reggaeton,1,195333,0.715,0.61,-5.095,0.0522,0.175,0.0,0.0949,0.771,79.973,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
35G3OPh6mgKHN9I0W76Ybi,As Darkness Tears the World Apart,Sargeist,Let the Devil In,black-metal,17,235440,0.127,0.971,-6.834,0.0872,2.27e-06,0.931,0.0727,0.0244,84.483,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
3Ic6gvBFRh65UEvmkkfZKX,Need More Time,The Epoxies,Synthesized,power-pop,23,150093,0.295,0.757,-6.949,0.0527,0.000883,1.17e-06,0.124,0.329,191.994,0,High-Energy / Fast / Live,0,0
1UFyg50crB3cjd2euYKHoH,Roi,Videoclub,Euphories,french,55,224226,0.704,0.467,-9.263,0.0342,0.559,0.00117,0.0947,0.29,107.993,1,Acoustic / Slow,1,0
4K4giRULEibP61XuMsJJRd,致明日的舞,Eason Chan,致明日的舞,cantopop,44,210724,0.549,0.618,-7.961,0.0309,0.842,0.0,0.113,0.474,111.996,1,Acoustic / Slow,1,0
4rr3eBCjY9XtHME1LoRiqW,Deixa Isso Pra Lá,Jair Rodrigues,Vou De Samba Com Você,samba,39,134529,0.747,0.74,-9.875,0.0587,0.463,0.0,0.082,0.887,93.569,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
1WiPNYv7YOI5miWl5uKUj7,Dejame Intentar,Jerry Galante,Siempre Pa' Lante,salsa,29,280693,0.681,0.83,-6.139,0.0352,0.305,2.22e-05,0.086,0.814,96.39,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
0FCL3NjQXzB3Jnb89c5Jx9,Journey Through the Cold Moors of Svarttjern,Carpathian Forest,"Through Chasm, Caves And Titan Woods",black-metal,16,331773,0.347,0.45,-17.447,0.0304,0.00982,0.0102,0.115,0.185,80.15,1,Acoustic / Slow,1,0
1iQ4IYs9XqEyCoe5U2audW,Den Frusna Munnen,Finntroll,Nifelvind,death-metal,22,244933,0.51,0.972,-5.152,0.0645,0.000166,0.18,0.0505,0.568,95.029,2,High-Energy / Instrumental / Melancholic / Fast,0,-1
2Uug3JtuWyuiBqmvpaRHOp,Chupacabras,Groovie Ghoulies,Go! Stories,power-pop,19,83266,0.518,0.938,-4.619,0.0814,0.00293,0.000142,0.271,0.961,169.78,0,High-Energy / Fast / Live,0,0
17dpidjyUEW1ps04Eu5vK3,Prologo,Gio’ Gio’ Rapattoni;Lucrezia Cesari,Rapunzel- L'intreccio della torre,disney,18,122493,0.171,0.152,-16.515,0.031,0.935,0.228,0.226,0.11,95.093,3,Calm / Acoustic / Instrumental / Melancholic / Slow,1,-1
5Ofosg7jR8oQykf137uZ6k,Vine Cruzando el Mar,Ricardo Iorio,Ayer Deseo Hoy Realidad,heavy-metal,20,153026,0.313,0.955,-3.564,0.0564,0.00103,0.00726,0.184,0.368,104.29,0,High-Energy / Fast / Live,0,0
6cc7nzmG4iClAyl47BOf2Z,Loved You Once,Clara Mae,Drunk On Emotions,swedish,58,148603,0.445,0.436,-5.988,0.042,0.655,0.0,0.157,0.308,77.732,1,Acoustic / Slow,1,0
5nIdb0Gpg2Mb0ktbFrM9Ot,Onde Jesus Mora,Cassiane,Para Sempre,gospel,37,263500,0.575,0.36,-10.344,0.0345,0.452,0.000117,0.372,0.424,73.029,1,Acoustic / Slow,1,0
2EaTmzaIc8CCvZrag623pO,Cava & Camel Blå,Huset,Järntorget United,goth,20,195000,0.698,0.591,-6.532,0.0443,0.143,0.0,0.346,0.322,85.991,1,Acoustic / Slow,0,0
5ImCVtO1gvcD1ttdG5SrQT,No Fun,Lane 8;Rae Morris,No Fun,progressive-house,58,411147,0.879,0.621,-8.063,0.0476,0.0133,0.0554,0.0891,0.515,122.024,4,High-Energy / Dance-Party / Vocal-Heavy,0,0
2T0LCdHeA3yicxPtOdhlQe,El Último Café,Julio Sosa;Orquesta de Leopoldo Federico,En Esta Tarde Gris,tango,20,190546,0.391,0.636,-8.328,0.0485,0.864,6.36e-06,0.0959,0.498,109.843,1,Acoustic / Slow,1,0
2SZWtoroRuSM60jzsXqVc9,Vem Morena,Luiz Gonzaga,Olha Pro Céu,forro,47,197226,0.751,0.444,-13.842,0.0377,0.434,0.0,0.303,0.956,116.401,4,High-Energy / Dance-Party / Vocal-Heavy,1,-1
