Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,Cluster_KMeans_Statistical,Cluster_KMeans_Business,Cluster_DBSCAN,Cluster_Label
29559,1bH5saVHEnEdNyFydlkCC3,Fairlane;Kala,V,Somewhere That I Belong,0,248210,True,0.532,0.911,8,-3.31,1,0.0344,0.00384,8.5e-06,0.139,0.105,94.962,4,dubstep,0,1,0,High Energy / Fast Tempo
21899,5ipsq9FrLYv2qsnyTKwnEK,Ken Vybz,Dans ma ville,Dans ma ville,27,176842,True,0.7,0.562,6,-9.427,0,0.514,0.677,0.0,0.167,0.23,126.847,5,dancehall,1,2,0,High Energy Dance / Upbeat
111512,7fGAChEASw3sxA1TFRhPfx,Zero 7;Sophie Barker,When It Falls,Passing By,46,291040,False,0.586,0.426,0,-10.904,0,0.0242,0.357,0.474,0.0762,0.21,80.941,4,trip-hop,1,4,0,Low Energy / Acoustic / Instrumental
69886,3Sls6T3QFvvwxciraaQh0p,K. G. Markose,K. G. Markose Birthday Special Songs 2020,Palnila Punchiri,20,306001,False,0.74,0.669,4,-9.561,0,0.0397,0.42,7.59e-06,0.0953,0.967,169.941,3,malay,0,5,0,High Energy Dance / Upbeat
38812,0IzYePOyQXnvYYhLXWFiAG,Mini Skirt,Casino,Pressure,25,155146,False,0.325,0.682,11,-5.554,0,0.0349,2.24e-05,0.0166,0.195,0.644,175.417,4,garage,0,1,0,High Energy / Fast Tempo
17718,27S361Y1Yrp8pnSJTFNoOM,DJ LILMAN;Dj Flawless,End Of Time,End Of Time,16,204852,False,0.623,0.475,7,-13.06,1,0.0586,0.285,0.889,0.0862,0.0946,149.85,4,club,1,4,0,Low Energy / Acoustic / Instrumental
100380,4IiNzisjpu8nMqp9XOsu66,The Dead Milkmen,Death Rides A Pale Cow: The Ultimate Collection,Big Lizard,38,117986,True,0.38,0.953,0,-6.399,1,0.123,0.00602,0.000862,0.117,0.677,187.714,4,ska,0,1,0,High Energy / Fast Tempo
69800,4ZM4FUNFOR5lDrZV3pZitK,MC Couper;Marthyan;Unlucky,Area Lock Aanu,Area Lock Aanu,19,232620,True,0.564,0.709,0,-5.729,0,0.0783,0.0946,3.11e-05,0.267,0.184,156.999,4,malay,0,1,0,High Energy / Fast Tempo
16361,06JLkin2vf8YBGMFKik9Y7,Joep Beving,Classical Christmas,"Sinfonia (After Bach, BWV 248)",0,280500,False,0.485,0.0293,4,-30.251,0,0.031,0.991,0.902,0.0964,0.0423,80.014,3,classical,1,4,0,Low Energy / Acoustic / Instrumental
103171,3BbTGS7zPJDsRsv2TtQP08,Surfaces,Autumn Vibes 2022,I Can't Help But Feel,0,178780,False,0.722,0.706,1,-4.552,0,0.0314,0.328,0.0,0.108,0.715,114.983,4,soul,0,5,0,High Energy Dance / Upbeat
44594,0GGpbJOgI4z7zFgNcHkenI,Stone Temple Pilots,Thank You,Days of the Week,29,155253,False,0.569,0.879,2,-4.694,1,0.0452,5.54e-05,1.81e-05,0.13,0.794,115.615,3,grunge,0,5,0,High Energy Dance / Upbeat
37704,0R7YVi7w41Dr9jU5vblAok,Snoop Dogg;David Guetta;Giorgio Tuinfort;Frederic Riesterer,Sweat (Snoop Dogg Vs. David Guetta) [Remix],Sweat - Remix,69,195986,False,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,4,funk,0,5,0,High Energy Dance / Upbeat
101732,5S9eZUeM5jwr71FxpBARsA,Sleep Therapist,Downtime,Arrival of No-thing,59,231907,False,0.157,0.0145,6,-30.709,1,0.0448,0.976,0.801,0.0931,0.0708,135.535,4,sleep,1,4,0,Low Energy / Acoustic / Instrumental
110983,2kZUyX4QxigPHwCGcTPZb0,Miroslav Vrlik,Genesis,Genesis - Radio Edit,27,184352,False,0.5,0.996,6,-5.516,1,0.1,0.00676,0.927,0.761,0.116,137.922,4,trance,0,0,0,High Energy / Instrumental
15842,53a1XZV2NxgucHtBld8vPA,Raimu,The Spirit Within,Mystery Lands,59,182686,False,0.679,0.199,4,-16.669,0,0.0524,0.797,0.727,0.711,0.168,133.918,4,chill,1,4,0,Low Energy / Acoustic / Instrumental
113526,1AQLZQf57wGH2dLdKL99Wu,Reiki Armonía;Solfeggio;Relajación Piano,Sueño Profundo: Aura Calma y Protectora,Transmisión Relajada Del Sueño,26,116000,False,0.437,0.216,0,-21.602,1,0.0522,0.957,0.936,0.0983,0.0299,120.266,3,world-music,1,4,0,Low Energy / Acoustic / Instrumental
6800,3Da5CbGVl354ZoVhOaUUEW,SuidAkrA,Book of Dowth,Over Nine Waves,45,117960,False,0.261,0.954,1,-5.707,1,0.0795,1.98e-05,0.744,0.757,0.0776,174.949,4,black-metal,0,0,0,High Energy / Instrumental
84898,7FxxBNwN27gcqRjzSE6T9N,Grateful Dead,"Veneta, OR 8/27/72: The Complete Sunshine Daydream Concert (Live)","Casey Jones - Live in Veneta, Oregon 8/27/72",27,385026,False,0.554,0.545,0,-11.22,1,0.028,0.742,0.0268,0.218,0.726,93.491,4,psych-rock,1,3,0,Acoustic
88653,2ksOAxtIxY8yElEWw8RhgK,Anuel AA;Daddy Yankee;KAROL G;J Balvin;Ozuna,China,China,76,301714,False,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,0.609,105.027,4,reggae,0,5,0,High Energy Dance / Upbeat
69609,0APj27GxC62NzVXoR4HVDV,Saleem,Mere Jogi Nath,Ratno Da Haal Sunai,23,242333,False,0.671,0.89,0,-4.771,1,0.085,0.506,2.67e-06,0.0641,0.925,80.027,4,malay,0,5,0,High Energy Dance / Upbeat
45393,1fdyl4QD6yEvI7ZFEgpBQw,George Dalaras,George Dalaras (Remastered),Pou 'Ne Ta Hronia - Remastered,25,177840,False,0.431,0.599,2,-7.858,0,0.0366,0.638,0.0,0.105,0.801,141.245,4,guitar,1,3,0,Acoustic
4519,346d2tSxhrRUpL4bp4xn2b,Nils Frahm,Screws,Re,56,230125,False,0.458,0.0743,6,-24.145,0,0.0532,0.993,0.91,0.103,0.232,108.93,3,ambient,1,4,0,Low Energy / Acoustic / Instrumental
68170,5jXwDTzWWPK4AzJwHEHdkQ,Daddy Yankee;Myke Towers;Jhayco,Frescura y Perreo,SÚBELE EL VOLUMEN,2,223366,True,0.83,0.623,6,-4.056,1,0.0801,0.0219,0.0,0.0812,0.614,101.036,4,latino,0,5,0,High Energy Dance / Upbeat
57834,0ueEe8r1yrNBTx0jQgejqe,Maisie Peters,Baddest of Them All,Blonde,0,181667,True,0.406,0.818,9,-3.977,1,0.119,0.0885,0.0,0.308,0.632,179.846,4,indie,0,1,0,High Energy / Fast Tempo
111239,3rxpe1YU6L3zsYERbzDo0K,Everything But The Girl,Eden (Deluxe Edition),Fascination - 2012 Remaster,26,199880,False,0.404,0.216,0,-9.609,1,0.0274,0.865,0.0,0.107,0.321,144.631,5,trip-hop,1,3,0,Acoustic
56757,5zZt5BzzSrUXwytlRatvc2,Princess Chelsea,Lil' Golden Book,Cigarette Duet,64,260013,False,0.353,0.539,0,-8.003,0,0.0283,0.326,0.00141,0.0964,0.176,104.966,4,indie-pop,1,3,0,Acoustic
14329,7qdNE9DyIKk3invtcxdGG8,One Voice Children's Choir,Memories,See You Again,43,209881,False,0.64,0.406,10,-9.337,1,0.0476,0.787,0.0,0.0725,0.247,80.029,4,children,1,3,0,Acoustic
2269,0Rv8J2jCczm7nxMurGBIcG,Godsmack,Halloween Spooky Party 2022,Vampires,0,227240,False,0.486,0.843,7,-6.085,1,0.0635,7.21e-05,0.682,0.0709,0.412,90.016,4,alt-rock,0,0,0,High Energy / Instrumental
53366,4bMLBGnjAGVFpjAfIkD0UY,Alan Walker;Conor Maynard,Believers,Believers,61,159077,False,0.649,0.69,8,-5.384,0,0.0296,0.0247,0.0,0.161,0.593,104.04,4,house,0,5,0,High Energy Dance / Upbeat
42421,3zvSulVf6tZrgF4qTiMONB,Feastem,Graveyard Earth,In Isolation We Die,13,69264,True,0.229,0.908,5,-6.66,1,0.125,1.36e-06,0.689,0.171,0.108,130.903,4,grindcore,0,0,0,High Energy / Instrumental
42049,2mZXtIDKh1lwSHzN1kklhR,Magrudergrind,Magrudergrind,Rise And Fall Of Empires Past,20,39893,False,0.26,0.933,3,-4.476,0,0.129,1.22e-06,0.964,0.0833,0.37,126.57,4,grindcore,0,0,0,High Energy / Instrumental
80520,38WTxU8ZWOM7FXf7E07qcG,Rahat Fateh Ali Khan;Krishna,Namastey London (Original Motion Picture Soundtrack),Main Jahaan Rahoon,60,382493,False,0.446,0.561,5,-8.987,1,0.0591,0.363,2.4e-05,0.128,0.524,102.669,4,pop-film,1,3,0,Acoustic
105942,2HV5Ur7jyVA9bwZjc4Fjhp,"Sarah, the Illstrumentalist",VAPORS,CYBER DREAM,6,160224,False,0.541,0.812,7,-14.978,0,0.0535,0.638,0.831,0.0985,0.164,150.012,4,study,1,0,0,High Energy / Instrumental
105016,69oebUHeibzbgcD1MUsSsl,Midnight Smoothie,Night Blue Skies,Night Blue Skies,49,128440,False,0.543,0.602,1,-10.862,1,0.0646,0.00768,0.867,0.191,0.527,84.985,4,study,0,0,0,High Energy / Instrumental
76226,58MMmaxuTVTh3wsmVeHtdS,Celtic Thunder;Keith Harkin,Mythology,Tears Of Hercules,26,270720,False,0.336,0.217,3,-8.227,1,0.0341,0.82,0.0,0.157,0.289,96.019,4,opera,1,3,0,Acoustic
55131,1HGtTmgl1sEycuS9lJviWQ,Zaeden,Genesis 1:1,dooriyan,63,161624,False,0.735,0.593,11,-7.473,1,0.0885,0.731,0.178,0.135,0.475,160.07,4,indian,0,2,0,High Energy Dance / Upbeat
3616,40ozK0lCJ0EQzVGWsCNUhk,Leeland,Better Word (Live),Way Maker - Live,67,503240,False,0.432,0.524,4,-8.721,1,0.0321,0.0289,0.0,0.682,0.183,135.956,4,alternative,0,3,0,Acoustic
56250,64Ds8EuwkeGSOeXDzXLRZz,Tai Verdes,sheluvme,sheluvme,67,150840,True,0.543,0.677,8,-5.203,1,0.284,0.514,1.19e-05,0.239,0.712,82.36,4,indie-pop,0,2,0,High Energy Dance / Upbeat
63191,3IKUuAJghlmAkjBKbXaGjS,175R,175R BEST 「ANNIVERSARY 1998-2018」,ハッピーライフ,39,209000,False,0.498,0.978,8,-2.908,1,0.116,1.41e-05,1.8e-06,0.141,0.359,132.949,4,j-rock,0,1,0,High Energy / Fast Tempo
32386,0G51Gckb1jFoH0ZFaN49xN,Poshlaya Molly,ОЧЕНЬ СТРАШНАЯ МОЛЛИ 3 (Часть 1),ПОРНХАБ КРИСМАС КЛАБ,55,246743,True,0.72,0.677,2,-7.595,1,0.0917,0.0093,0.003,0.0566,0.229,110.026,4,electronic,0,2,0,High Energy Dance / Upbeat
12009,2lMVTk3I232dE7jnkufOSt,MC 張天賦,老派約會之必要,老派約會之必要,66,223950,False,0.679,0.563,10,-7.009,1,0.0334,0.503,0.0,0.102,0.631,107.014,4,cantopop,1,5,0,High Energy Dance / Upbeat
108841,0IuqzRmdmLcfD7wcXcJ2j3,Roberto Goyeneche,Historia de Oro,Desencuentro (En Directo),17,112059,False,0.447,0.53,11,-9.328,0,0.164,0.646,9.98e-05,0.901,0.523,90.329,5,tango,1,2,0,High Energy Dance / Upbeat
92881,6en4NMn5Mac3lqJKNxUdaz,Brenda Lee,"...""Let Me Sing""",The End Of The World,50,189653,False,0.327,0.223,9,-11.803,1,0.0293,0.939,0.000197,0.121,0.31,176.86,3,rockabilly,1,3,0,Acoustic
67672,2q2atJsGhvwWiMeeDAyztu,Kevin Roldan;Bryant Myers;Lyanno,Perreo Tenebroso Vol. 5,Hasta Abajo,0,229826,False,0.714,0.671,5,-5.119,1,0.362,0.292,0.0,0.325,0.641,169.727,4,latin,0,2,0,High Energy Dance / Upbeat
56056,1ujxjsoNvh4XgS2fUNwkZ2,Beach House,Depression Cherry,Space Song,73,320466,False,0.509,0.79,0,-7.105,0,0.0293,0.218,0.125,0.144,0.625,147.073,4,indie-pop,0,0,0,High Energy / Instrumental
51704,7mUuarQfB0E0Xs80Vzd2gw,Karan Aujla;Gurlez Akhtar,Chitta Kurta,Chitta Kurta,59,217260,False,0.834,0.738,8,-6.904,0,0.199,0.2,0.0,0.0797,0.656,89.99,4,hip-hop,0,2,0,High Energy Dance / Upbeat
8248,0hEiyrHSHFJ6ElC5xGpyEB,Steve Miller Band,Happy Haunted Halloween Tunes,Abracadabra,2,308373,False,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,4,blues,0,5,0,High Energy Dance / Upbeat
112315,0CW8BDlowvfZGkf5JINSjH,Nazan Öncel,Yan Yana Fotoğraf Çektirelim,Beni hatırla,41,312120,False,0.693,0.629,10,-8.301,0,0.0484,0.51,3.11e-05,0.168,0.621,84.032,4,turkish,1,5,0,High Energy Dance / Upbeat
110915,1qHFwPyMr2ZQwoVQrlucjF,Liquid Soul;Suduaya,Remixes EP,Devotion - Suduaya Remix,39,384444,False,0.464,0.855,9,-8.527,0,0.0358,0.0301,0.918,0.133,0.157,134.958,4,trance,0,0,0,High Energy / Instrumental
59714,0qyJBVsborarjZrtTOHL9a,Rojin Sharafi,Zangaar,Toom,0,339750,False,0.225,0.842,4,-7.636,0,0.11,0.644,0.243,0.0873,0.0398,93.808,3,iranian,1,4,-1,Low Energy / Acoustic / Instrumental
106922,16yyZ00RBLvBXPs5UYvo1Y,The Ark,We Are The Ark,Echo Chamber,34,219906,False,0.62,0.726,2,-4.287,1,0.0345,0.0843,0.0,0.129,0.646,128.023,4,swedish,0,5,0,High Energy Dance / Upbeat
86500,6KWcq5p0wsz97N3eoRUSH6,blink-182,NINE,I Really Wish I Hated You,64,191066,False,0.615,0.81,1,-6.137,0,0.0506,0.0358,0.0,0.289,0.728,143.054,4,punk,0,5,0,High Energy Dance / Upbeat
35659,2oDmFTSr4i72q6ShSAxaDR,Josué Bom de Faixa,Coração De Papel,Coração De Papel,39,172588,False,0.71,0.822,7,-2.324,1,0.0426,0.348,0.0,0.132,0.729,158.012,4,forro,0,5,0,High Energy Dance / Upbeat
17411,0MGkVtHqa6hp9WFaUc0fq1,Le Castle Vania,Payday,Fully Loaded Epic Win,39,187001,False,0.679,0.952,1,-2.777,1,0.0596,1.66e-05,0.686,0.515,0.175,128.033,4,club,0,0,0,High Energy / Instrumental
101280,1jCftSMDGAfQksqL83Voas,Weißes Rauschen HD,Meereswellen zum Schlafen: Weißes Rauschen für den Schlaf,Blaue Schönheit,43,222812,False,0.165,0.431,0,-28.561,0,0.0461,0.905,0.956,0.546,0.00119,93.02,4,sleep,1,4,-1,Low Energy / Acoustic / Instrumental
99650,6qGIp3SdhIzW8A0MWeJEcW,Umer Farooq,Patang,Patang,40,474999,False,0.224,0.32,0,-13.896,0,0.0295,0.528,3.57e-05,0.0842,0.0828,180.049,4,singer-songwriter,1,3,0,Acoustic
36000,6GyFP1nfCDB8lbD2bG0Hq9,M83,"Hurry up, We're Dreaming",Midnight City,76,243960,False,0.507,0.729,11,-5.399,0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4,french,0,5,0,High Energy Dance / Upbeat
2382,0lNqNCVlSxOCKmGgGu2UJf,Bishop Briggs,Halloween & Alternative,JEKYLL & HIDE,0,196346,False,0.596,0.602,11,-4.876,0,0.0413,0.0352,0.0,0.0821,0.611,117.014,4,alt-rock,0,5,0,High Energy Dance / Upbeat
84717,2BMqay80iBzZTa608Y1eG1,The Beatles,Let It Be (Remastered),I Me Mine - Remastered 2009,54,145586,False,0.291,0.638,9,-7.854,0,0.0554,0.179,0.0,0.101,0.525,185.235,3,psych-rock,0,1,0,High Energy / Fast Tempo
37008,7uPX5QKvIT28CEIXTvp0tr,Anitta;Missy Elliott,The Look - R&B Feels,Lobby,0,157837,False,0.759,0.711,0,-5.199,1,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,4,funk,0,5,0,High Energy Dance / Upbeat
9130,5h7e9eHY6RnP617D9zzzKb,Gerson Rufino,Sobrevivi,Vai Passar,51,332933,False,0.526,0.555,4,-4.789,1,0.0262,0.037,0.0,0.14,0.223,136.008,4,brazil,0,5,0,High Energy Dance / Upbeat
42212,7uI6dvHU3zdSdtkbC3BCku,Last Days Of Humanity,Horrific Compositions of Decomposition,Coagulative Necrosis,15,54675,False,0.181,0.989,1,-4.891,1,0.186,2.98e-05,0.418,0.658,0.154,109.548,4,grindcore,0,1,0,High Energy / Fast Tempo
87111,0mFUqKd7VxTNNMfHefoxwS,Chuy Lizarraga y Su Banda Tierra Sinaloense;Marco Flores Y La Jerez,Me Hacían Falta Huevos,Popurrí: Las Vaquillas Cabronas,50,509826,False,0.801,0.844,1,-2.528,1,0.0387,0.292,0.000633,0.0837,0.871,113.005,3,r-n-b,0,5,0,High Energy Dance / Upbeat
12926,2cnebXe9bliqTzPtZJqau0,Jacky Cheung,絲絲記憶情歌精選,沉默的眼睛,19,241053,False,0.502,0.245,9,-15.163,0,0.0275,0.277,0.000698,0.0947,0.152,140.185,4,cantopop,1,3,0,Acoustic
5889,1i4VjLtf3rtqF1eBPPJe92,亜咲花,Natsuyume noisy,Natsuyume noisy,47,256200,False,0.465,0.938,6,-2.492,0,0.0948,0.0226,0.0,0.294,0.533,160.02,4,anime,0,1,0,High Energy / Fast Tempo
107222,2K22nUTdyr48JDwI5t906t,Frankie Goes To Hollywood,Welcome To The Pleasuredome,Relax,72,236800,False,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,4,synth-pop,1,5,0,High Energy Dance / Upbeat
105263,7ymG0YQtuSiSVJSBQ3E8jy,mooncycles,eclipse,the dark side,37,120000,False,0.738,0.204,8,-17.476,1,0.12,0.838,0.904,0.132,0.156,79.953,4,study,1,4,0,Low Energy / Acoustic / Instrumental
112443,2ta23QFnRMP0Bi7n87xGcp,Hidra,Yenilmez,Merhamet,41,140727,True,0.719,0.949,1,-4.882,0,0.0752,0.645,0.0,0.0921,0.915,140.074,4,turkish,0,5,0,High Energy Dance / Upbeat
98020,70W6rp8SMRcyqTH4pqdSEF,Idina Menzel;Michael Bublé,Holly Jolly Christmas,Baby It's Cold Outside,0,166146,False,0.553,0.476,0,-8.869,1,0.0649,0.647,0.0,0.281,0.558,113.4,3,show-tunes,1,3,0,Acoustic
97523,4yBnMsa27AyqItNRCJZieA,Os Parazim,O Som do Bbq,Amor e Cerveja,48,174215,False,0.655,0.844,2,-3.818,1,0.0447,0.363,0.0,0.41,0.605,135.76,4,sertanejo,0,5,0,High Energy Dance / Upbeat
3908,637zt19BccA8sBpb4taT7Y,Moliy;P.Priime,Honey Doom,Prisoner,7,169354,False,0.581,0.52,3,-8.177,0,0.183,0.209,0.148,0.159,0.603,186.504,4,alternative,0,2,0,High Energy Dance / Upbeat
68571,39CGIEtrFLVo9wypDB5ABX,Lalo Ebratt;Juanes;Skinny Happy;Yera;Trapical,Halloween 2022 Perreo Vol. 4,Todo Bien,0,217090,False,0.751,0.821,6,-4.212,0,0.0554,0.732,0.0,0.35,0.827,110.078,4,latino,0,5,0,High Energy Dance / Upbeat
45611,4QxyrDsqSvopT6GauAb2IE,Regina Costa,Quien Como Tu,Quien Como Tu,22,176886,False,0.771,0.143,8,-13.835,1,0.0476,0.968,0.000232,0.107,0.278,106.17,4,guitar,1,3,0,Acoustic
83128,3MOECVkNshqHYTPt5DZcdN,Deorro;Chris Brown,Good Evening,Five More Hours,70,211975,False,0.699,0.883,5,-3.226,0,0.219,0.0288,0.0,0.817,0.499,127.961,4,progressive-house,0,1,0,High Energy / Fast Tempo
103832,2FPxdkJbS7Ft0u6wg8gQUM,Peggy Lee,pov: you bake cookies,Happy Holiday,0,116893,False,0.376,0.371,6,-14.929,1,0.122,0.449,2.28e-06,0.106,0.656,195.668,3,soul,1,3,0,Acoustic
107123,0wokCRaKD0zPNhMRXAgVsr,Duran Duran,Duran Duran,Ordinary World,73,340200,False,0.472,0.652,1,-10.171,0,0.0305,0.0131,1.12e-05,0.14,0.401,140.124,4,synth-pop,0,5,0,High Energy Dance / Upbeat
97496,1zvb5RTtUqAHGeiku1bEsS,Bruno & Marrone,De Volta aos Bares,Aline / As Paredes Azuis - Ao vivo,47,198613,False,0.44,0.749,4,-5.828,1,0.0499,0.184,0.0,0.668,0.487,108.291,4,sertanejo,0,1,0,High Energy / Fast Tempo
58680,2tPvXrTDTSGxE9Yv8VOkDZ,Front Line Assembly,Plasticity,Plasticity,21,408986,False,0.479,0.871,2,-12.008,1,0.0404,0.000165,0.861,0.318,0.451,149.845,4,industrial,0,0,0,High Energy / Instrumental
35098,3RvMhqGop3vWLY14WagWJi,Pisadinha do Vaqueiro,Na Pegada do Vaqueiro,Sua Recaída,48,156462,False,0.601,0.858,8,-5.574,0,0.0427,0.577,0.000862,0.0813,0.968,166.067,4,forro,0,5,0,High Energy Dance / Upbeat
102466,1y7FoHfVtbZV6mONGJgU7j,Prateek Kuhad,The Way That Lovers Do,Hollow,40,204373,False,0.348,0.31,11,-13.122,1,0.0413,0.845,0.0569,0.111,0.0474,114.812,4,songwriter,1,4,0,Low Energy / Acoustic / Instrumental
75247,2MIaobtwS6AU7AjDlSB1ib,Tony O'Connor,Memento,Gentle Wind,26,334600,False,0.324,0.0785,7,-19.839,1,0.0315,0.938,0.944,0.19,0.0963,79.07,4,new-age,1,4,0,Low Energy / Acoustic / Instrumental
36407,3H0ZT9YkGlYH9rNIcB4ysg,NTO,The Morning After,The Morning After,53,408595,False,0.879,0.456,9,-9.695,0,0.112,0.00551,0.865,0.0819,0.238,120.991,4,french,0,0,0,High Energy / Instrumental
99878,4aYMKMpoKrFBgo3TTIYT2Z,Payung Teduh;Orkes Panawijen,Diam,Diam,44,247000,False,0.73,0.396,0,-7.382,1,0.0277,0.657,0.000447,0.297,0.681,89.98,4,singer-songwriter,1,3,0,Acoustic
99588,62wO93NNbJ7VAR3G1Gcfue,Glen Campbell,Fishing Music,Southern Nights,0,177586,False,0.63,0.809,11,-9.756,0,0.0314,0.0181,0.076,0.273,0.829,95.244,4,singer-songwriter,0,5,0,High Energy Dance / Upbeat
102614,1ODitWwCi2P2D489FX5CmY,Jasleen Royal,Jahaan Tu Chala - Midnight Mix (Gully Boy),Jahaan Tu Chala - Midnight Mix (Gully Boy),36,170029,False,0.559,0.672,2,-8.279,1,0.0417,0.17,0.000238,0.19,0.537,115.16,4,songwriter,0,5,0,High Energy Dance / Upbeat
60204,6sUsZUvJ1RxXK80EG3DQM2,Shuta Sueyoshi,WONDER HACK,HACK,48,192000,False,0.686,0.861,0,-8.613,1,0.0586,0.00939,2.1e-05,0.135,0.978,154.994,4,j-dance,0,5,0,High Energy Dance / Upbeat
19924,6CsGmt0gpkobJSVqLqBQLj,Aaron Watson,Real Good Time,Barbed Wire Halo,41,265266,False,0.546,0.383,9,-8.18,1,0.032,0.403,0.0,0.0924,0.372,113.673,3,country,1,3,0,Acoustic
17059,2jJIxT6WAIVWzDo3Ou53Q0,Gesaffelstein,Aleph,Pursuit,51,247603,False,0.682,0.934,7,-4.822,1,0.0741,0.0619,0.926,0.106,0.0708,108.982,3,club,0,0,0,High Energy / Instrumental
50946,0weclOcolZs51t5lslBza7,Hermetica,Lo Último (En Vivo),Traición - En Vivo,20,188666,False,0.357,0.919,4,-8.513,0,0.0584,0.000753,0.17,0.296,0.265,105.328,4,heavy-metal,0,0,0,High Energy / Instrumental
89153,4Tb9ngzRDyuTbojDzEnNk2,KAROL G,Halloween 2022 Perreo Vol. 3,PROVENZA,2,210200,False,0.87,0.516,1,-8.006,1,0.0541,0.656,0.00823,0.11,0.53,111.005,4,reggaeton,1,5,0,High Energy Dance / Upbeat
8888,3GmFghQwFt6DoRtiKzRGOc,Sir Charles Jones,Love Machine,For Better or Worse,32,313813,False,0.828,0.487,10,-7.946,1,0.0901,0.439,0.0,0.333,0.683,115.975,4,blues,0,2,0,High Energy Dance / Upbeat
41739,7l254IQfgqbsCd10tH61V3,Fields Of The Nephilim,Dawnrazor,Laura II,21,282573,False,0.357,0.799,7,-14.023,1,0.0411,0.00191,0.0369,0.107,0.354,150.831,4,goth,0,0,0,High Energy / Instrumental
29699,0tWAGWvw3WWySN5fXfW1jO,Tritonal;Eric Lumiere;Steve Brian,Live In The Sky (Original + Steve Brian Remix),Live In The Sky - Steve Brian Extended Remix,18,373452,False,0.67,0.698,11,-7.122,1,0.0438,0.00147,0.577,0.0617,0.55,125.987,4,dubstep,0,0,0,High Energy / Instrumental
40759,2I6Zlj8JDfuJyU5wq0xRwv,Suellen Lima,Pode Acreditar,As Portas Vão se Abrir,38,252212,False,0.553,0.505,5,-6.284,1,0.035,0.422,5.57e-06,0.144,0.212,142.766,4,gospel,1,3,0,Acoustic
10439,039KJdHDEFlY8jvPNkKJZM,Roni Size,New Forms,Change My Life,15,507333,False,0.706,0.975,10,-8.009,0,0.102,0.00367,0.895,0.0602,0.476,164.822,4,breakbeat,0,0,-1,High Energy / Instrumental
89326,1zx6LRZhaBle13eBKZmh9V,Sebastian Yatra;Myke Towers,Esto No Se Le Dedica A Cualquiera,Pareja Del Año,1,195333,False,0.715,0.61,4,-5.095,0,0.0522,0.175,0.0,0.0949,0.771,79.973,4,reggaeton,0,5,0,High Energy Dance / Upbeat
6477,35G3OPh6mgKHN9I0W76Ybi,Sargeist,Let the Devil In,As Darkness Tears the World Apart,17,235440,True,0.127,0.971,7,-6.834,0,0.0872,2.27e-06,0.931,0.0727,0.0244,84.483,4,black-metal,0,0,-1,High Energy / Instrumental
82438,3Ic6gvBFRh65UEvmkkfZKX,The Epoxies,Synthesized,Need More Time,23,150093,False,0.295,0.757,2,-6.949,1,0.0527,0.000883,1.17e-06,0.124,0.329,191.994,4,power-pop,0,1,0,High Energy / Fast Tempo
36453,1UFyg50crB3cjd2euYKHoH,Videoclub,Euphories,Roi,55,224226,False,0.704,0.467,9,-9.263,1,0.0342,0.559,0.00117,0.0947,0.29,107.993,4,french,1,3,0,Acoustic
12701,4K4giRULEibP61XuMsJJRd,Eason Chan,致明日的舞,致明日的舞,44,210724,False,0.549,0.618,0,-7.961,1,0.0309,0.842,0.0,0.113,0.474,111.996,3,cantopop,1,3,0,Acoustic
96737,4rr3eBCjY9XtHME1LoRiqW,Jair Rodrigues,Vou De Samba Com Você,Deixa Isso Pra Lá,39,134529,False,0.747,0.74,10,-9.875,0,0.0587,0.463,0.0,0.082,0.887,93.569,4,samba,0,5,0,High Energy Dance / Upbeat
95677,1WiPNYv7YOI5miWl5uKUj7,Jerry Galante,Siempre Pa' Lante,Dejame Intentar,29,280693,False,0.681,0.83,2,-6.139,1,0.0352,0.305,2.22e-05,0.086,0.814,96.39,4,salsa,0,5,0,High Energy Dance / Upbeat
6785,0FCL3NjQXzB3Jnb89c5Jx9,Carpathian Forest,"Through Chasm, Caves And Titan Woods",Journey Through the Cold Moors of Svarttjern,16,331773,False,0.347,0.45,2,-17.447,1,0.0304,0.00982,0.0102,0.115,0.185,80.15,4,black-metal,1,3,0,Acoustic
22812,1iQ4IYs9XqEyCoe5U2audW,Finntroll,Nifelvind,Den Frusna Munnen,22,244933,False,0.51,0.972,10,-5.152,0,0.0645,0.000166,0.18,0.0505,0.568,95.029,4,death-metal,0,0,0,High Energy / Instrumental
82876,2Uug3JtuWyuiBqmvpaRHOp,Groovie Ghoulies,Go! Stories,Chupacabras,19,83266,False,0.518,0.938,4,-4.619,1,0.0814,0.00293,0.000142,0.271,0.961,169.78,4,power-pop,0,1,0,High Energy / Fast Tempo
