track_id,artists,album_name,track_name,track_genre,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_cluster,hier_cluster,gmm_cluster,dbscan_cluster
0EMYTe2oQy70PCKPQFlbVy,Ali Zafar,"London, Paris, New York (Original Motion Picture Soundtrack)",Voh Dekhnay Mein,pop-film,59,0.815,0.421,-8.125,0.0352,0.491,4.41e-06,0.117,0.543,140.01,0,0,0,0
0BhH8IeKQa3MW7J3dpl6x0,hope mona,trick or treat on beat,Ghostbusters - Lo-Fi,study,0,0.816,0.596,-11.15,0.451,0.76,0.891,0.348,0.756,116.022,0,0,1,-1
5xQr5TxQ77siaKfuyiJbT0,Ottawan,Hands Up,Hands Up - Single Version,disco,66,0.888,0.876,-4.249,0.0425,0.61,3.25e-05,0.375,0.992,123.291,0,0,0,0
5g9IN42ZX2NK6KhOB347V3,Dry Bar Comedy,Dry Bar Comedy Presents Zoltan Kaszas: Cat Jokes,Accidental Soccer Coach,comedy,22,0.519,0.535,-14.284,0.935,0.764,0.0,0.706,0.474,135.462,0,0,1,1
45eEjffcfZfXgILWoY2tZw,Trazendo a Arca,10 Anos (Edição Comemorativa),Sobre as Águas,gospel,37,0.442,0.447,-7.557,0.0278,0.456,0.0,0.975,0.165,137.987,0,0,1,0
36j1jTaF9CFdq58TOPnBzC,Napalm Death,Utopia Banished (Remastered 2012 Edition),Judicial Slime,grindcore,12,0.221,0.992,-4.898,0.151,3.49e-06,0.207,0.304,0.117,98.179,0,0,1,0
6aKWvrAFe1NC7YEw8rTcwb,Randy Crawford,Gourmet Soul,Street Life (Edit),disco,0,0.55,0.548,-11.171,0.0719,0.258,4.12e-05,0.36,0.819,111.612,0,0,1,0
2NQ2VeLMFkiPaUzEjU0U4J,Rotterdam Termination Source,History Of Rotterdam Hardcore Part 1.,Poing-Jump A Little Higher,happy,16,0.751,0.991,-5.468,0.0723,0.00101,0.179,0.357,0.849,154.857,0,0,0,0
4B8RTAHSPfYpV222GsmEjq,Don Omar,Fiesta portatil,Zumba,latin,2,0.718,0.891,-3.494,0.0404,0.00175,0.0146,0.138,0.828,124.981,0,0,0,0
2sCxUQfUto6uaBe1ZBHFtA,Clara Mae;Russell Dickerson,Drunk On Emotions,Alright (feat. Russell Dickerson),swedish,51,0.544,0.738,-4.944,0.106,0.368,0.0,0.0993,0.41,146.976,0,0,1,0
2KK9N6iBAisA0booTu3bGd,Melendi;Alejandro Sanz;Arkano,Ahora,Déjala Que Baile (with Alejandro Sanz & Arkano),spanish,64,0.831,0.777,-4.456,0.174,0.356,0.0,0.0796,0.598,95.973,0,0,1,0
48Yn5OAlrve8PAhxDhTNUQ,Twisted Sister,Metal,Under the Blade,metal,0,0.304,0.89,-3.992,0.122,0.00143,0.00113,0.104,0.433,194.289,0,0,1,0
6YtuqK0GShEo9edd4yI8rr,Wildstylez;Headhunterz,Project One,The Zero Hour,hardstyle,21,0.622,0.906,-6.987,0.258,0.024,0.0133,0.342,0.0615,149.882,0,0,1,0
5q4gc4nzxSgtwIBnIuCT6M,Cooltime Kids,Halloween y diversión para peques,The Addams Family,party,0,0.689,0.546,-9.254,0.0673,0.000464,0.000896,0.239,0.966,120.233,0,0,0,0
4LUwZxtF980YhwrvxtTeZ7,OneRepublic,HOT PARTY BACK TO SCHOOL 2022,I Ain't Worried,piano,1,0.704,0.797,-5.927,0.0475,0.0826,0.000745,0.0546,0.825,139.994,0,0,0,0
6iHbjtE81qfwU4RacVYDqP,E-Dee,Elevate,Everytime I See You,j-dance,31,0.521,0.686,-8.002,0.291,0.0141,0.0,0.0846,0.624,129.378,0,0,1,0
5VgoYN2PNwcRIbxCzmeri0,Peter Cat Recording Co.,Bismillah,Heera,electronic,41,0.66,0.606,-11.409,0.0266,0.557,0.00547,0.0987,0.77,116.007,0,0,0,0
5nvL2YxmnbQyuu7aGrI68K,luvuto,messy,messy,study,30,0.605,0.238,-12.352,0.16,0.948,0.92,0.111,0.656,79.996,1,1,1,0
5XaueS6W32nmVOFqYsmoCr,Angelmaker,Dissentient,Leech,black-metal,50,0.254,0.98,-4.348,0.138,0.00014,0.0659,0.306,0.0399,125.023,0,0,1,0
4z6ONMu9f0FjhhApyj87KI,Eagles Of Death Metal,Zipper Down,Got The Power,garage,26,0.46,0.882,-4.91,0.0641,0.00203,0.0103,0.0996,0.658,143.926,0,0,0,0
22f03jCe16N1rYJzO9RqWl,Ron Trent,Artifacts From the Future EP,City Beat,chicago-house,9,0.804,0.947,-8.071,0.0488,0.00984,0.889,0.0647,0.666,122.018,0,0,0,0
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,alternative,0,0.258,0.904,-5.625,0.0386,2.2e-05,0.218,0.255,0.832,186.054,0,0,0,0
1ltZgsLlfxgtNh5U74JPu3,Above & Beyond,Journey To ABGT500 pt.2,Group Therapy (Messages Pt. 9) [ABGT499D3],trance,29,0.66,0.917,-6.56,0.215,0.068,0.000216,0.683,0.74,138.065,0,0,1,0
2zNZ81rcbDUvOmKo0borJr,Electric Callboy;FiNCH,TEKKNO,Spaceman (feat. FiNCH),metalcore,63,0.508,0.891,-7.492,0.0539,0.000381,0.0,0.403,0.572,79.984,0,0,1,0
5Yi7LVz0rVo2aYN34Hyv1U,Cream,(60's) Sixties Collected Volume 2,I Feel Free - Remastered,psych-rock,0,0.371,0.601,-8.431,0.0277,0.137,5.53e-05,0.15,0.596,87.975,0,0,0,0
7Gn4vU9RUHYV5aA1gMJSPV,Ritviz,Dev,Pran,indie-pop,48,0.619,0.484,-8.715,0.0572,0.116,0.000121,0.19,0.61,90.916,0,0,0,0
5FcQcDHuwpzP70vhlCqVi2,Steppenwolf,Fiesta temática 60s,The Pusher,folk,0,0.508,0.47,-9.339,0.0262,0.201,0.0553,0.14,0.69,81.016,0,0,0,0
0u79AwRSmRJdCQwXV7SGSB,Laura Chiatti,Rapunzel- L'intreccio della torre,Aspettando una nuova vita – Reprise,disney,31,0.329,0.166,-10.467,0.0381,0.918,0.000221,0.257,0.159,102.277,1,1,0,0
0H4BGX7L8UfoD0g4wgXd0D,Leeland,Way Maker,Way Maker - Single Version,alternative,64,0.468,0.655,-6.384,0.0296,0.0149,0.0,0.104,0.222,144.045,0,0,0,0
5X4tAxxNC5XaSgcIW3xhj7,Sara Kays,Chosen Last,Chosen Last,songwriter,56,0.652,0.546,-6.497,0.0264,0.666,2.28e-06,0.112,0.264,99.03,0,0,0,0
0Gdc7WEm7QbmFzqDfQCs2M,Rodrigo Zin,Tanjiro Kamado,Tanjiro Kamado,r-n-b,41,0.677,0.573,-7.982,0.047,0.317,0.0,0.291,0.282,107.059,0,0,0,0
38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Some Mad Hope,Come On Get Higher,acoustic,71,0.672,0.623,-5.699,0.0297,0.241,0.0,0.0848,0.617,92.018,0,0,0,0
7fiDUk7rQAZJ5lPKchOpHM,Autechre,Chiastic Slide,Nuane,idm,12,0.698,0.583,-11.091,0.105,0.00189,0.775,0.308,0.408,108.002,0,0,1,0
1UDViHv1sQpQT4G3Yf18IC,Heloisa Rosa,Estante da Vida,Vaidade,gospel,39,0.494,0.443,-9.212,0.0274,0.674,6.59e-05,0.102,0.191,125.887,1,0,0,0
5Ag2HVfyE4rzXa8ba47Qqo,The Lemonheads,Varshons 2,Abandoned,power-pop,21,0.444,0.545,-6.574,0.0284,0.0391,0.000356,0.184,0.382,126.728,0,0,0,0
7df1bXJPOQ21YwxjjOYOnj,Pernilla Andersson,Våra barns godnattsånger - älskade godnattvisor & vaggvisor för alla barn,Videvisan (Sov du lilla videung),swedish,35,0.341,0.212,-12.131,0.0312,0.897,0.00124,0.147,0.268,171.267,1,1,0,0
2J2Z1SkXYghSajLibnQHOa,Sia,This Is Acting,Unstoppable,pop,81,0.468,0.779,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,0,0,0,0
36wWhtZyNc7YSGORYvLZ5X,Mc Kevin,Isolado No Quarto,Sentimento,funk,46,0.493,0.587,-4.743,0.0603,0.791,0.0,0.0919,0.456,109.967,0,0,0,0
3AJ0MFDt4OSknQ5D9Jlo4l,Criolo,Nó na Orelha,Samba Sambei,afrobeat,37,0.87,0.737,-8.372,0.126,0.268,0.00369,0.0504,0.952,136.07,0,0,1,0
7I8UTLiBA1ptFm04WulwhH,Arca,KICK ii,Prada,club,58,0.619,0.712,-6.893,0.0328,0.103,0.0,0.24,0.35,95.025,0,0,0,0
0vrF0RhqGtoyzHxNpKFVeq,Darko US;Ryo Kinoshita,Oni,Hyper Kill,death-metal,49,0.258,0.997,-3.808,0.245,0.000225,0.565,0.096,0.245,147.567,0,0,1,0
2okcO5ZSjMwCl3kBOZujX9,The Planet Smashers,Unstoppable,Police the Nation,ska,31,0.753,0.958,-4.088,0.0504,0.0449,0.0,0.383,0.964,167.944,0,0,1,0
5902W4uHWzhtOff1UK7the,Alesso;Katy Perry,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),electro,80,0.685,0.886,-4.179,0.034,0.028,0.0,0.481,0.615,125.034,0,0,1,0
6fUyCEJju5st7aDoN1nDN0,Miles Away;braev,Heartless,Heartless,dub,41,0.467,0.644,-4.792,0.0382,0.182,0.0,0.0945,0.308,148.049,0,0,0,0
38Uq4auvCzFYWtYjLeB5xz,KAROL G,El perreo es el futuro,BICHOTA,reggae,0,0.863,0.666,-4.158,0.152,0.212,0.000493,0.103,0.838,163.908,0,0,1,0
46IZ0fSY2mpAiktS3KOqds,Adele,30,Easy On Me,british,82,0.604,0.366,-7.519,0.0282,0.578,0.0,0.133,0.13,141.981,1,0,0,0
2ygHwkk6BE4o1YKF2jhrFX,Amaal Mallik;Armaan Malik;Palak Muchhal,Sanam Re,Hua Hain Aaj Pehli Baar,pop-film,58,0.495,0.729,-6.453,0.103,0.6,4.13e-05,0.0993,0.683,155.892,0,0,1,0
6k0X05danQOXSBTVek5DU1,SiM,The Rumbling,The Rumbling,rock,73,0.459,0.878,-1.399,0.0688,5.62e-05,0.000307,0.371,0.494,144.852,0,0,1,0
7eKlApdNdcu8e2GX4nItcO,Ella Chen,都幾歲了 (電視劇【幸福一家人】片尾曲),都幾歲了 (電視劇【幸福一家人】片尾曲),mandopop,38,0.624,0.499,-7.631,0.0276,0.179,0.0,0.17,0.305,115.986,0,0,0,0
28i8wrtierqlLXenXZqgRL,Samuca e a Selva,Ditados Populares Dançantes,Vermelhos de Ciclos,afrobeat,16,0.753,0.728,-6.071,0.0563,0.0159,0.0652,0.107,0.59,144.003,0,0,0,0
6Ban3mboqGeIUAFnuyZZNM,Shiritsu Ebisu Chugaku,Major Debut 10th Anniversary Album 中吉,ポップコーントーン,j-idol,19,0.329,0.954,-1.737,0.0706,0.00316,0.338,0.52,0.589,170.064,0,0,1,0
24BYTj1tb5ovZcnIbtdTYD,Seekae;Flume,Test & Recognise (Remixes),Test & Recognise - Flume Re-work,ambient,70,0.544,0.579,-8.52,0.0712,0.193,1.43e-05,0.117,0.294,109.769,0,0,0,0
7z60LyZVJJXrE6YPJ39ioD,Goldie;James Davidson;Subjective;Lauren Norstrom,The Start of No Regret,Azimuth,drum-and-bass,18,0.668,0.859,-5.947,0.0367,0.0351,0.569,0.248,0.802,118.001,0,0,0,0
5PXyH5bb5fbVfO8LjByhBb,Death Grips,The Money Store,Hustle Bones,industrial,51,0.6,0.982,-2.996,0.201,0.104,0.0,0.343,0.277,110.015,0,0,1,0
1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,house,70,0.714,0.697,-7.887,0.032,0.0197,2e-06,0.0697,0.602,122.145,0,0,0,0
3xfeeYbPZG82KPttgF7iGC,Blank & Jones,Relax Edition 10,Flamingo,techno,27,0.811,0.556,-7.399,0.0741,0.291,0.898,0.11,0.745,109.976,0,0,0,0
4Hfab9JSboztQUlw1oSmGB,Sujatha,Taj Mahal (Original Motion Picture Soundtrack),Sotta Sotta m,malay,45,0.751,0.414,-11.214,0.0406,0.145,0.000123,0.0841,0.401,94.991,0,0,0,0
7GjQssVu8uKn4WGTIgTOIA,Tiësto;Charli XCX,Hot Mix Pop,Hot in It,dance,3,0.748,0.841,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,0,0,1,0
2yUVCrzeOEChacYpE0MUAP,Planetshakers,Legacy (Live),Alive Again - Live In Manila,world-music,48,0.561,0.925,-5.77,0.0566,0.000184,0.0119,0.606,0.614,126.019,0,0,1,0
49TMDqI2mJ8qtLuYMeFrua,Hank Williams,The Immortal,I'm Satisfied With You,honky-tonk,12,0.779,0.324,-12.326,0.0517,0.892,0.0,0.082,0.963,107.639,1,0,0,0
36xBFaVGjqm7le8CTHytUj,Bring Me The Horizon,POST HUMAN: SURVIVAL HORROR,Parasite Eve,metal,65,0.589,0.797,-5.464,0.15,0.0289,4.35e-06,0.383,0.232,102.489,0,0,1,0
36XWUlUGrfZ8da2fLbnNqj,Can Bonomo,Ruhum Bela,Ruhum Bela,turkish,38,0.638,0.893,-4.857,0.076,0.0398,0.0,0.0801,0.567,127.947,0,0,0,0
2VaAx84O5vvWwI9QTeuq49,Roberto Goyeneche,Buenos Aires Conoce,Nada,tango,22,0.47,0.591,-6.042,0.0809,0.788,1.26e-05,0.21,0.651,81.005,0,0,0,0
1Vy8dfWHzytLuWDYqnQd4L,Ewa Konstancja Bułhak,Bambukalambu,Mamisi kołysanka,disney,25,0.61,0.151,-14.883,0.115,0.863,0.0,0.104,0.666,169.463,1,1,1,0
2GDWnzRp5wsBXMBtR25dzv,Amrit Maan;Nimrat Khaira,All Bamb,Sira E Hou,hip-hop,57,0.745,0.549,-5.137,0.203,0.337,0.0,0.152,0.788,77.892,0,0,1,0
4TuolvR6umOx58y53a9Vak,Feine Sahne Fischfilet,Sturm & Dreck,Ich mag kein Alkohol,ska,37,0.406,0.966,-3.515,0.0768,0.00113,0.0,0.0714,0.497,171.966,0,0,1,0
5FXMRdJjKq1BIX4e8Eg9mK,KK,Om Shanti Om,Ajab Si,pop-film,69,0.697,0.438,-8.411,0.0289,0.397,0.0,0.293,0.58,117.954,0,0,0,0
77o1HdXHm1hLd7Ebe9ygd0,Bea Miller,THAT BITCH,THAT BITCH,indie-pop,68,0.778,0.738,-2.164,0.218,0.0103,0.0,0.55,0.626,162.132,0,0,1,0
6I5lEYZblvLRtvgb0cUC8X,Patrizio Buanne,The Italian,Credi In Te,opera,20,0.148,0.32,-11.921,0.0386,0.804,0.00283,0.304,0.106,161.31,1,1,0,0
3wxYm9dG25xd0eAGAkqy7W,K'NAAN;Black Chiney,Wavin' Flag (Orange Monkey Version),Wavin' Flag - Black Chiney Remix,reggae,49,0.597,0.913,-6.246,0.103,0.038,0.0,0.288,0.694,152.098,0,0,1,0
1T8grchCkVHRzP2McY9ARx,The Beach Boys,Best Christmas Music 2022,Little Saint Nick - 1991 Remix,psych-rock,0,0.602,0.553,-9.336,0.0328,0.108,0.0,0.0512,0.971,130.594,0,0,0,0
4yNoaxUJjnP50AXYoAZx4S,Flux Pavilion;Matthew Koma,Tesla,Emotional,dubstep,51,0.335,0.865,-4.672,0.0944,0.0027,0.276,0.107,0.411,149.85,0,0,1,0
6onYIWMYHWdzwUvZDZ6c7I,Vou Zuar,Salseiro (Ao Vivo),Salseiro - Ao Vivo,samba,38,0.65,0.903,-5.27,0.0348,0.663,0.0,0.988,0.869,94.025,0,0,1,0
1EXc4lSFTbktmqWksJLgke,Nyctalllz,Visions of Darkness: Volume II,The Curse of the White Demon,iranian,1,0.237,0.38,-14.322,0.0358,0.599,0.875,0.174,0.0464,112.65,1,1,0,0
2YQa7y1HQLCXF9IJrLAKmr,Magrudergrind,Magrudergrind & Shitstorm Split,Siphon Then Slit,grindcore,11,0.346,0.999,-4.912,0.184,0.00225,0.00983,0.306,0.0375,137.923,0,0,1,0
4QWQG77AZktvQMh302cCzf,Cripple Bastards,Misantropo a senso unico,Misantropo a senso unico,grindcore,16,0.286,0.995,-3.143,0.178,5.44e-05,0.049,0.162,0.169,112.711,0,0,1,0
2CzSTQKg7RNomVePzk2NN9,George Jones,Wrong Number,I Can't Get Used To Being Lonely,honky-tonk,12,0.496,0.193,-14.424,0.0292,0.817,0.0,0.189,0.51,109.141,1,1,0,0
6xU6i9ja5W68xPFDgh6tsa,Exaltasamba,Mais Uma Vez,Mega Star,samba,37,0.478,0.684,-9.205,0.0371,0.285,1.72e-05,0.288,0.286,146.906,0,0,0,0
2ltE2wBl11nvJP9LvNFH6e,Miasmatic Necrosis,Apex Profane,Body Farm,grindcore,18,0.359,0.917,-5.394,0.063,4.58e-06,0.874,0.333,0.483,85.089,0,0,0,0
01LigwR8Dn9cPqCIGIBqwv,Theodis Ealey,I'm the Man You Need,Pop That Middle,blues,31,0.801,0.583,-6.7,0.0535,0.00921,0.00711,0.17,0.666,102.008,0,0,0,0
1AhTJuf8NnyCcXuSiEa1HP,Snoop Dogg;Pharrell Williams,Bad Boy Club,Drop It Like It's Hot,hip-hop,0,0.888,0.622,-3.875,0.213,0.16,0.0,0.101,0.664,91.977,0,0,1,0
6OjKyUcgRXYXNMvUM2tziJ,Roy Woods,New RnB,Bad Bad,soul,0,0.476,0.526,-7.985,0.051,0.0737,2.99e-06,0.189,0.122,87.307,0,0,0,0
5JRcZcfR4EwvF8krQTNLP8,DJ Krazy,80's & 90's Jams! Hits of the Decade,The Hamster Dance,kids,13,0.825,0.828,-9.284,0.0381,0.0567,0.0323,0.195,0.939,136.98,0,0,0,0
0id1qkWX2s92QjBJcQZj8r,Joe Hisaishi,Spirited Away Soundtrack,The Sixth Station,anime,57,0.304,0.0463,-25.773,0.0353,0.879,0.803,0.0923,0.0392,77.936,1,1,0,0
7FV6mYpw5uESNzvp4mtl0L,Balance And Composure,The Things We Think We're Missing,Cut Me Open,grunge,30,0.214,0.976,-4.772,0.0566,1.72e-05,0.0019,0.107,0.336,157.007,0,0,0,0
2Vm4Uy2fsUcyRjViraNRPH,Árbol,GUAU!,Chikanorexika,punk-rock,40,0.683,0.911,-3.332,0.0665,0.162,0.0,0.0726,0.879,92.003,0,0,0,0
5ygDXis42ncn6kYG14lEVG,Pinkfong,Pinkfong Animal Songs,Baby Shark,children,77,0.829,0.886,-1.746,0.112,0.259,0.0,0.0559,0.777,115.056,0,0,1,0
6el8cnFNWeNhDTWeWszXBk,Megan Thee Stallion;Lucky Daye,The Look - R&B Feels,Star,dance,0,0.795,0.694,-5.053,0.0595,0.0183,0.000186,0.115,0.327,96.046,0,0,0,0
1XEYkaVYMC6bT5LRmVn4Aq,Kiko Revatta,Ayacucho En El Corazon De Todos Vol. 1,Plegaria,guitar,29,0.521,0.526,-6.87,0.0349,0.552,0.00156,0.198,0.577,107.663,0,0,0,0
32FVH23yFXr8Z0sfjRw4It,AP Dhillon,Two Hearts Never Break The Same,Wo Noor,pop,72,0.761,0.554,-8.119,0.0854,0.193,0.00844,0.0802,0.555,92.52,0,0,1,0
7oK0wrAHhSYofdxg3wD8tE,Cidade Verde Sounds,Missão de Paz,Fazendeiro de Apartamento,dub,27,0.743,0.543,-7.983,0.111,0.1,0.0,0.246,0.499,77.215,0,0,1,0
7FcQRdlqMvAKmQH1SXCk1s,Mika Singh;Ali Quli Mirza,Ishqam,Ishqam,pop,70,0.735,0.839,-4.263,0.0381,0.129,0.0,0.41,0.609,100.017,0,0,1,0
0HlMGZylehT6pkB3ial3xV,K-Fly;Jamie Roseanne,Ein Wunsch,Ein Wunsch,german,42,0.8,0.64,-6.648,0.0387,0.415,0.0,0.119,0.56,139.927,0,0,0,0
2WOCQriCJaM9hhDZLZihRR,Ochre,Project Caelus,Frustums,idm,11,0.611,0.436,-14.365,0.0313,0.469,0.965,0.232,0.204,116.989,1,1,0,0
2b0oFT5Ky5NqvwvT5ELfsj,Kiawasch Sahebnassagh,Moments,Finding,iranian,0,0.424,0.0189,-26.86,0.115,0.967,0.895,0.133,0.167,111.498,1,1,0,0
65C5BEPeaVoqaSm1aidwBS,Deathtune,Insanity,Insanity,iranian,0,0.23,0.994,-2.167,0.396,4.13e-05,0.000325,0.0662,0.325,198.467,0,0,1,0
3EAtzgue3pgK3SvtfbyEky,Pablo,Desculpe Aí,Nível de Carência,forro,44,0.574,0.689,-4.824,0.0746,0.189,0.0,0.301,0.617,130.9,0,0,1,0
3UZ5r4fVgvUGEWOwnTGia8,Alfred Heinrichs;Haexxa,IAM ALFRED HEINRICHS feat. Haexxa,Like a Movie feat. Haexxa,deep-house,26,0.806,0.491,-8.013,0.0474,0.00795,0.653,0.0885,0.143,140.004,0,0,0,0
7LgxYvP8zzKSapwngbxAeU,Ultraje a Rigor,O mundo encantado do Ultraje a Rigor,Nós vamos invadir sua praia - Avenida,punk-rock,38,0.509,0.97,-6.732,0.0697,0.00951,0.000234,0.0459,0.665,169.121,0,0,0,0
7n6FiTKMPLDZNjvmhVuxSu,Rygin King,Therapy,Maddest Life,dancehall,25,0.764,0.62,-6.778,0.341,0.511,0.0,0.109,0.36,100.147,0,0,1,0
5WWRywfC3wfvoCvd0dRSlT,Najim Arshad;Gayatri Ashokan,Malayalam Hits Of 2012,Sugnadha Neerala - From “Friday”,malay,20,0.661,0.309,-10.558,0.0272,0.793,1.55e-06,0.106,0.34,94.915,1,1,0,0
4Im6GRj17qa7NW76OsJh1s,John Mayer,Sob Rock,I Guess I Just Feel Like,singer-songwriter,70,0.548,0.483,-9.102,0.0268,0.515,0.0674,0.0922,0.166,159.952,1,1,0,0
7juldJ3Bp7nwj4G8mCEM1R,Marcin Siegienczuk,Top Hits Disco Polo Vol6,Martini z Lodem,disco,29,0.727,0.816,-6.912,0.0369,0.000577,0.00207,0.309,0.883,126.969,0,0,0,0
0of5j8ybwjDJCSaGjN8KJn,Amber Mark,Un tecito y a mimir,Generous,soul,0,0.831,0.542,-6.652,0.169,0.234,0.0,0.261,0.493,132.076,0,0,1,0
7j3pomrNfXTUtjjdLwlIHh,Megan Thee Stallion;Future,Tic Tac - Just Rap,Pressurelicious,dance,0,0.845,0.723,-5.18,0.263,0.0112,0.0,0.107,0.667,146.972,0,0,1,0
7255DLbds9KpfLuB78sfDi,Eason Chan,我最喜愛的Eric Kwok作品展,無人之境,mandopop,15,0.535,0.564,-7.224,0.0394,0.361,0.0,0.119,0.278,123.892,0,0,0,0
0VJEbnSvjsoTbj5MPYAgYa,"Grover Washington, Jr.",Ultimate Calm Christmas Jazz,Santa Cruzin',jazz,0,0.688,0.639,-10.068,0.0425,0.47,0.655,0.117,0.602,99.645,0,0,0,0
4tZbdTU2ALC8e6ZHkN6Gyn,Jobii,Runoff,Runoff,study,26,0.507,0.195,-16.514,0.0756,0.874,0.92,0.111,0.0709,136.713,1,1,0,0
1zexNfdOpmr21LpIr09IRe,Chris Tomlin,And If Our God Is For Us... (Deluxe),Our God,world-music,39,0.509,0.778,-3.608,0.0295,0.00998,0.0,0.19,0.216,105.066,0,0,0,0
7nudwi49ZHlgt6AtNNgVnJ,Tritonal;HALIENE;SCHALA;Jorza,Tritonia 400,Long Way Home (Tritonia 400),trance,17,0.584,0.77,-3.514,0.0644,0.0113,3.39e-05,0.418,0.411,129.913,0,0,1,0
72gv4zhNvRVdQA0eOenCal,Clean Bandit;Zara Larsson,What Is Love? (Deluxe Edition),Symphony (feat. Zara Larsson),edm,76,0.715,0.605,-5.128,0.0428,0.239,1.41e-05,0.189,0.454,122.956,0,0,0,0
0dHSlVVbPb7hiGdlkMv6vB,Libertad Lamarque,Caminito (Remastered),Caminito - Remastered,tango,19,0.48,0.101,-11.186,0.0516,0.949,1.24e-05,0.109,0.345,111.087,1,1,0,0
00B7SBwrjbycLMOgAmeIU8,Red Hot Chili Peppers,Return of the Dream Canteen,Reach Out,metal,66,0.663,0.71,-5.55,0.0599,0.00745,0.00559,0.147,0.487,120.984,0,0,0,0
3BenEWAgg15dTCiLpETlSO,The Beach Boys,Christmas Dinner 2022,God Only Knows - Mono / 1997 Remastered,rock,0,0.524,0.487,-7.525,0.0299,0.253,0.0,0.0579,0.482,117.108,0,0,0,0
6JN0cjFT0zDRYxzqcKrvwf,Soundgarden,Hits Pop Rock 90's,Spoonman,metal,0,0.258,0.904,-5.625,0.0386,2.2e-05,0.218,0.255,0.832,186.054,0,0,0,0
1341iPhZXVcXit72XKMMck,Babik Reinhardt,Babik joue Django,Djangologie,guitar,45,0.656,0.397,-11.936,0.0704,0.676,0.924,0.0982,0.663,114.18,1,0,0,0
6JHmOcoeEFfCNMyQ5tfZAS,Pixote,15 Anos (Ao Vivo),Pot-Pourri: Franqueza / Tão Inocente / Tudo por Você - Ao Vivo,pagode,52,0.471,0.8,-6.624,0.0708,0.599,0.0,0.975,0.643,82.971,0,0,1,0
57xvrlDWfqSSdQxgg0GZoD,Alfredo De Angelis;Oscar Larroca,Yo Soy El Tango,Medallita De La Suerte,tango,18,0.56,0.447,-5.644,0.0401,0.882,7.7e-06,0.272,0.725,129.855,0,0,0,0
16S7NI4eXArXrRBirMDO09,George Jones,More Starday & Musicor Originals,You're Still On My Mind,honky-tonk,14,0.624,0.264,-16.31,0.0354,0.839,0.000508,0.0771,0.779,112.566,1,1,0,0
0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,Instagram,house,66,0.765,0.906,-2.097,0.0965,0.125,0.0,0.423,0.95,96.071,0,0,1,0
0jS2STpgxUaUL7zaXycB0y,Katarzyna Łaska,Disney Najwieksze Przeboje (4 Vol.),Mam Tę Moc - z filmu „Kraina lodu”,disney,24,0.607,0.331,-11.481,0.035,0.692,0.0,0.116,0.274,137.039,1,1,0,0
5TUKBnpG0UD8Et7nPf3NnW,Barilari,Abuso De Poder,Sin escrúpulos,heavy-metal,20,0.32,0.948,-3.909,0.117,0.000285,3.4e-05,0.0621,0.359,90.026,0,0,1,0
5ofP0ayCr1BAMVxvsmyx7x,Marquinho Art'Samba;De Mangueira,Sambas De Enredo Das Escolas De Samba 2019,História Para Ninar Gente Grande,samba,39,0.419,0.71,-8.115,0.0654,0.101,0.0,0.0902,0.853,144.662,0,0,0,0
1GcQOCeGqCzfRcFaKn6aLt,DJ Fixx,Tear Down The Club,Tear Down The Club - Original Mix,breakbeat,12,0.627,0.78,-5.429,0.0518,0.00142,0.0308,0.0989,0.297,150.007,0,0,0,0
0e7BL4OGdfXsuF8YzHF5SW,Biu do Piseiro,A Pressão Mundial Continua,Tô na Vaquejada,forro,40,0.688,0.937,-4.438,0.0464,0.507,0.00113,0.138,0.805,170.011,0,0,0,0
39EapDoz0JHCTSDXqMgy1M,Fredy Miller,Não Mais Escravos,Não Mais Escravos,gospel,43,0.244,0.684,-7.798,0.0384,0.0188,0.000585,0.239,0.135,73.085,0,0,0,0
7BRlRPXSBWWLCuPt6se1lZ,Rotten Sound,Suffer to Abuse,Privileged,grindcore,13,0.235,0.969,-2.662,0.0655,1.76e-06,0.586,0.22,0.0657,115.061,0,0,0,0
66U0ASk1VHZsqIkpMjKX3B,AronChupa;Little Sis Nora,Little Swing,Little Swing,swedish,59,0.89,0.672,-5.532,0.0621,0.707,0.000604,0.177,0.598,126.036,0,0,0,0
0RywTYPLSmDNiVOwzo0K1h,Seu Jorge;Zeca Pagodinho,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",Judia de Mim (Ao Vivo),mpb,42,0.5,0.841,-6.456,0.163,0.805,0.0,0.641,0.911,126.034,0,0,1,0
